name,street_address,city,state,postal_code,latitude,longitude,phone,website,rating_value,review_count,services,google_place_id,description,source_url,canonical_url
Ponchatoula Fitness Center,1330 US-51,Ponchatoula,Louisiana,70454,30.4454299,-90.4567613,(985) 386-8507,http://www.ponchatoulafitness.com/,4.8,71,"Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJh9E2vFsjJ4YRlQalUYrgNAE,"Traditional Sauna available in Ponchatoula, Louisiana. Day Pass available.",https://plungesaunafinder.com/louisiana/ponchatoula/ponchatoula-fitness-center,https://plungesaunafinder.com/louisiana/ponchatoula/ponchatoula-fitness-center
Palm Beach Tan,37459 Ultima Plaza Boulevard,Prairieville,Louisiana,70769,30.3347668,-90.9845249,(225) 243-1919,https://palmbeachtan.com/locations/LA/Prairieville-Ultima-Plaza-Boulevard?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=BTR001,4.5,55,"Infrared Sauna, Red Light Therapy, Halotherapy",ChIJca8OgauwJoYR4p8imsnNFlo,"Infrared Sauna available in Prairieville, Louisiana. Day Pass available.",https://plungesaunafinder.com/louisiana/prairieville/palm-beach-tan-37459,https://plungesaunafinder.com/louisiana/prairieville/palm-beach-tan-37459
Palm Beach Tan,1915 E Main St,Spartanburg,South Carolina,29307,34.9674256,-81.8899886,(864) 598-9848,https://palmbeachtan.com/locations/SC/East-Spartanburg?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=GSP018,4.1,63,"Infrared Sauna, Red Light Therapy, Halotherapy",ChIJESwaihgLV4gRZnicSKqWU5A,"Infrared Sauna available in Spartanburg, South Carolina. Day Pass available.",https://plungesaunafinder.com/south-carolina/spartanburg/palm-beach-tan-1915,https://plungesaunafinder.com/south-carolina/spartanburg/palm-beach-tan-1915
beem® Light Sauna - Summerville,100 Gosling Wy Suite B,Summerville,South Carolina,29486,33.0556456,-80.0990515,(843) 428-5525,https://beemlightsauna.com/summerville/,4.9,124,"Infrared Sauna, Red Light Therapy",ChIJzeeG-vL1_ogRapvrFE_95qg,"Red Light Therapy available in Summerville, South Carolina. Membership available.",https://plungesaunafinder.com/south-carolina/summerville/beem-light-sauna-summerville,https://plungesaunafinder.com/south-carolina/summerville/beem-light-sauna-summerville
S.M.B. Health & Fitness,1210 Shreveport Barksdale Hwy,Shreveport,Louisiana,71105,32.4873473,-93.7065862,(318) 606-4318,https://www.smbhealthfitness.com/,5,8,"Infrared Sauna, Traditional Sauna",ChIJxUy5P3gzMYYR6kjNIj_eaAM,"Traditional Sauna available in Shreveport, Louisiana. Day Pass available.",https://plungesaunafinder.com/louisiana/shreveport/s-m-b-health-fitness,https://plungesaunafinder.com/louisiana/shreveport/s-m-b-health-fitness
"HOTWORX - Slidell, LA",2137 Gause Blvd E,Slidell,Louisiana,70461,30.2862552,-89.7344833,(985) 259-4206,https://www.hotworx.net/studio/slidell,4.3,16,Infrared Sauna,ChIJX607Oa7nnYgRQ0bk3D7ygqU,"Infrared Sauna available in Slidell, Louisiana. Membership available.",https://plungesaunafinder.com/louisiana/slidell/hotworx-slidell-la,https://plungesaunafinder.com/louisiana/slidell/hotworx-slidell-la
"HOTWORX - West Columbia, SC (River District)",114 State St,West Columbia,South Carolina,29169,33.9940789,-81.0560811,(803) 722-4102,https://www.hotworx.net/studio/westcolumbia-riverdistrict,4.6,25,Infrared Sauna,ChIJ_60_zq67-IgRiaiZLXeAuc8,"Infrared Sauna available in West Columbia, South Carolina. Membership available.",https://plungesaunafinder.com/south-carolina/west-columbia/hotworx-west-columbia-sc-river-district,https://plungesaunafinder.com/south-carolina/west-columbia/hotworx-west-columbia-sc-river-district
"HOTWORX - Sulphur, LA",206 S Cities Service Hwy,Sulphur,Louisiana,70663,30.2228076,-93.3261036,(337) 313-3510,https://www.hotworx.net/studio/sulphur,5,11,Infrared Sauna,ChIJBb0YY_6PO4YRbZdPAjxQmtI,"Infrared Sauna available in Sulphur, Louisiana. Membership available.",https://plungesaunafinder.com/louisiana/sulphur/hotworx-sulphur-la,https://plungesaunafinder.com/louisiana/sulphur/hotworx-sulphur-la
Pure Drip Wellness,2503 N 7th St,West Monroe,Louisiana,71291,32.5239058,-92.1479388,(318) 816-4133,http://www.puredripwellness.com/,5,15,"Infrared Sauna, Cold Plunge, Massage",ChIJ6WktIPk5LoYRbxYk9wZBguQ,"Infrared Sauna available in West Monroe, Louisiana. Day Pass available.",https://plungesaunafinder.com/louisiana/west-monroe/pure-drip-wellness,https://plungesaunafinder.com/louisiana/west-monroe/pure-drip-wellness
Total Fitness of West Union,"102 North, 102 SC-11",West Union,South Carolina,29696,34.7597236,-83.0419279,(864) 401-3757,https://www.totalfitnessoconee.com/,4.4,60,"Infrared Sauna, Traditional Sauna",ChIJE6kCg7SSWIgRVP9whgE7RAY,"Traditional Sauna available in West Union, SC. Membership available.",https://plungesaunafinder.com/south-carolina/west-union/total-fitness-of-west-union,https://plungesaunafinder.com/south-carolina/west-union/total-fitness-of-west-union
Kennebec Valley YMCA,31 Union St.,Augusta,Maine,04330,44.3029453,-69.7779841,+1 207-622-9622,https://www.ymca.org/locations/kennebec-valley-ymca,4.6,247,Traditional Sauna,ChIJ0zg3eckGskwRne4ld0XnDD0,,https://plungesaunafinder.com/maine/augusta/kennebec-valley-ymca,https://plungesaunafinder.com/maine/augusta/kennebec-valley-ymca
"Water Works, LLC",308 6th St Ste C,Brookings,South Dakota,57006,44.3114328,-96.8001068,(605) 651-0015,http://www.waterworkssd.com/,5,10,"Hot Tub, Traditional Sauna, Infrared Sauna",ChIJT7BTUrWjiYcROHQTTml1xrk,"Hot Tub available in Brookings, South Dakota. ",https://plungesaunafinder.com/south-dakota/brookings/water-works-llc,https://plungesaunafinder.com/south-dakota/brookings/water-works-llc
Bath Area Family YMCA,303 Centre St,Bath,Maine,04530-2089,43.9140331,-69.8277162,+1 207-443-4112,https://www.ymca.org/locations/bath-area-family-ymca,4.5,253,Traditional Sauna,ChIJW7bbl6aFrUwRV7_WGOt0MDY,,https://plungesaunafinder.com/maine/bath/bath-area-family-ymca,https://plungesaunafinder.com/maine/bath/bath-area-family-ymca
YMCA of Auburn-Lewiston,62 Turner St,Auburn,Maine,04210-5953,44.0985781,-70.2268181,+1 207-795-4095,https://www.ymca.org/locations/ymca-auburn-lewiston,3.5,33,Traditional Sauna,ChIJqw9crc9rskwRaFHJukM7EnA,,https://plungesaunafinder.com/maine/auburn/ymca-of-auburn-lewiston,https://plungesaunafinder.com/maine/auburn/ymca-of-auburn-lewiston
Northern York County Family YMCA,3 Pomerleau St,Biddeford,Maine,04005-1001,43.481671,-70.4874416,+1 207-283-0100,https://www.ymca.org/locations/northern-york-county-family-ymca,3.6,42,Traditional Sauna,ChIJl2UvFPmkskwROSNRe4Z5HY8,,https://plungesaunafinder.com/maine/biddeford/northern-york-county-family-ymca,https://plungesaunafinder.com/maine/biddeford/northern-york-county-family-ymca
"HOTWORX - Youngsville, LA",1701 Chemin Metairie Pkwy SUITE A,Youngsville,Louisiana,70592,30.1065423,-92.0150039,(337) 451-4000,https://www.hotworx.net/studio/youngsville,4.7,30,"Infrared Sauna, Massage",ChIJYUkdE4FjI4YR5sQDoKD4334,"Infrared Sauna available in Youngsville, Louisiana. Membership available.",https://plungesaunafinder.com/louisiana/youngsville/hotworx-youngsville-la,https://plungesaunafinder.com/louisiana/youngsville/hotworx-youngsville-la
Boothbay Region YMCA,PO Box 500,Boothbay Harbor,Maine,04538-0500,43.8656727,-69.6283121,+1 207-633-2855,https://www.ymca.org/locations/boothbay-region-ymca,4.4,55,Traditional Sauna,ChIJ-7Svg_iYrUwRXZ79PpYPSdg,,https://plungesaunafinder.com/maine/boothbay-harbor/boothbay-region-ymca,https://plungesaunafinder.com/maine/boothbay-harbor/boothbay-region-ymca
Grounded Spa Therapies,78 U.S. Rte 1,Cumberland Foreside,Maine,04110,43.7560289,-70.208776,(844) 520-7639,http://www.groundedmaine.com/,,,"Infrared Sauna, Massage",,"Infrared Sauna available in Cumberland Foreside, Maine. Private Session available.",https://plungesaunafinder.com/maine/cumberland-foreside/grounded-spa-therapies,https://plungesaunafinder.com/maine/cumberland-foreside/grounded-spa-therapies
TruFit Athletic Clubs - Antioch (Nashville),2401 Edge O Lake Dr,Antioch,Tennessee,37013,36.0774724,-86.6455744,(615) 813-7600,https://trufitathleticclubs.com/gym-near-me/tru-fit-tennessee/nashville/antioch/,4.7,3237,"Infrared Sauna, Massage, Traditional Sauna",ChIJqxrrokNtZIgRKPSXVfikmJ4,"Traditional Sauna available in Antioch, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/antioch/trufit-athletic-clubs-antioch-nashville,https://plungesaunafinder.com/tennessee/antioch/trufit-athletic-clubs-antioch-nashville
Brunswick Landing YMCA,24 Venture Ave,Brunswick,Maine,04011,43.8943247,-69.9265103,+1 207-844-2801,https://www.ymca.org/locations/brunswick-landing-ymca,4.6,29,Traditional Sauna,ChIJfyxDZ8SGrUwRJC4KSm-XLtI,,https://plungesaunafinder.com/maine/brunswick/brunswick-landing-ymca,https://plungesaunafinder.com/maine/brunswick/brunswick-landing-ymca
Zivel Performance & Recovery Arlington,6280 Chester St suite 102,Arlington,Tennessee,38002,35.2972311,-89.6607165,(901) 687-6447,https://www.zivel.com/,5,6,"Cryotherapy, Float, Infrared Sauna, Red Light Therapy",ChIJUe6IPUgLf4gRxNz3ji4Oz7g,"Cryotherapy available in Arlington, Tennessee. ",https://plungesaunafinder.com/tennessee/arlington/zivel-performance-recovery-arlington,https://plungesaunafinder.com/tennessee/arlington/zivel-performance-recovery-arlington
Palm Beach Tan,9160 US-64,Arlington,Tennessee,38002,35.2052093,-89.7579538,(901) 372-8300,https://palmbeachtan.com/locations/TN/Arlington-Highway-64/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=MEM012,4.3,47,"Infrared Sauna, Red Light Therapy",ChIJy65fbBief4gRh-WnI_sf6hA,"Infrared Sauna available in Arlington, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/arlington/palm-beach-tan-9160,https://plungesaunafinder.com/tennessee/arlington/palm-beach-tan-9160
"HOTWORX - Bartlett, TN",3051 Kirby Whitten Rd Suite 8,Bartlett,Tennessee,38134,35.2089901,-89.841065,(901) 512-5200,https://www.hotworx.net/studio/bartlett/,4.9,38,Infrared Sauna,ChIJYak5DR-df4gRvnYfRyyHDa8,"Infrared Sauna available in Bartlett, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/bartlett/hotworx-bartlett-tn,https://plungesaunafinder.com/tennessee/bartlett/hotworx-bartlett-tn
Sea Smoke Sauna,39 Smith St,North Haven,Maine,04853,44.1305287,-68.8720405,,https://www.seasmokesauna.com/,5,49,"Infrared Sauna, Traditional Sauna",ChIJfx8AU1gtrEwRqzMeJUK4hLc,"Traditional Sauna available in North Haven, Maine. Day Pass available.",https://plungesaunafinder.com/maine/north-haven/sea-smoke-sauna,https://plungesaunafinder.com/maine/north-haven/sea-smoke-sauna
"HOTWORX - Brentwood, TN",493 Old Hickory Blvd STE 101,Brentwood,Tennessee,37027,36.0397995,-86.7465944,(615) 800-6443,http://www.hotworx.net/studio/brentwood,5,25,Infrared Sauna,ChIJa3iEbg17ZIgRgqHhyOaOgxE,"Infrared Sauna available in Brentwood, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/brentwood/hotworx-brentwood-tn,https://plungesaunafinder.com/tennessee/brentwood/hotworx-brentwood-tn
Restore Hyper Wellness,269 A Franklin Rd,Brentwood,Tennessee,37027,36.0298407,-86.7914461,(615) 739-5897,https://www.restore.com/locations/tn-brentwood-tn001?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk5MjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,281,"Cryotherapy, Red Light Therapy, Infrared Sauna, Lymphatic Drainage",ChIJE1XVwg97ZIgRe4JOa_4T8LE,"Cryotherapy available in Brentwood, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/brentwood/restore-hyper-wellness-269,https://plungesaunafinder.com/tennessee/brentwood/restore-hyper-wellness-269
Astraea Wellness Spa,754 Congress St Suite A,Portland,Maine,04102,43.653117,-70.2710047,(207) 501-5005,https://www.longfellowhotel.com/spa/,4.8,36,"Infrared Sauna, Massage",ChIJjah5ogSdskwRtTHtrbcRwMc,"Infrared Sauna available in Portland, Maine. Membership available.",https://plungesaunafinder.com/maine/portland/astraea-wellness-spa,https://plungesaunafinder.com/maine/portland/astraea-wellness-spa
Embody Sauna + Spa + Shop,818 E Main St,Chattanooga,Tennessee,37408,35.0319078,-85.2967685,(423) 541-2639,https://www.embodychatt.com/,5,62,"Infrared Sauna, Cold Plunge, Massage",ChIJX2mbSEpdYIgRJxFiqlZskE8,"Infrared Sauna available in Chattanooga, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/chattanooga/embody-sauna-spa-shop,https://plungesaunafinder.com/tennessee/chattanooga/embody-sauna-spa-shop
Dirigo Physical Therapy & Performance,561 Congress St,Portland,Maine,04101,43.6552152,-70.262258,(207) 536-4968,https://www.dirigoptp.com/portland,5,54,"Infrared Sauna, Massage, Red Light Therapy, Lymphatic Drainage, PEMF Therapy",ChIJuTWDoPudskwRUkfEDBEzOhg,"Infrared Sauna available in Portland, Maine. Private Session available.",https://plungesaunafinder.com/maine/portland/dirigo-physical-therapy-performance-downtown,https://plungesaunafinder.com/maine/portland/dirigo-physical-therapy-performance-downtown
Bay Club Fitness,1 City Center,Portland,Maine,04101,43.6576211,-70.2573989,(207) 772-5444,http://www.bayclubfitness.com/,4.8,78,"Infrared Sauna, Steam Room, Traditional Sauna",ChIJifpSIRWcskwRVmCIdLeGf9s,"Traditional Sauna available in Portland, Maine. Day Pass available.",https://plungesaunafinder.com/maine/portland/bay-club-fitness,https://plungesaunafinder.com/maine/portland/bay-club-fitness
"Pure Sweat + Float Studio, Brentwood",213 Franklin Rd Suite 130,Brentwood,Tennessee,37027,36.0330615,-86.7912695,(615) 661-5267,http://www.puresweatstudios.com/brentwood,4.9,79,"Infrared Sauna, Cold Plunge, Float",ChIJuYNuLvN7ZIgRBriMarPb2gU,"Infrared Sauna available in Brentwood, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/brentwood/pure-sweat-float-studio-brentwood,https://plungesaunafinder.com/tennessee/brentwood/pure-sweat-float-studio-brentwood
Holiday Inn Portland-By The Bay,88 Spring St,Portland,Maine,04101,43.6534888,-70.2608888,(207) 775-2311,https://www.innbythebay.com/,4.2,1992,"Infrared Sauna, Traditional Sauna",ChIJ_dqpiRacskwRqFecK8w5XDo,"Traditional Sauna available in Portland, Maine. Hotel Guests available.",https://plungesaunafinder.com/maine/portland/holiday-inn-portland-by-the-bay,https://plungesaunafinder.com/maine/portland/holiday-inn-portland-by-the-bay
Sisu Sauna Studio,26 E Main St #110,Chattanooga,Tennessee,37408,35.0357442,-85.3067068,(423) 322-2669,http://www.sisusaunastudio.com/,4.3,148,"Infrared Sauna, Traditional Sauna",ChIJ29ZZI9ZdYIgR_54zdYOhwpA,"Traditional Sauna available in Chattanooga, Tennessee. ",https://plungesaunafinder.com/tennessee/chattanooga/sisu-sauna-studio,https://plungesaunafinder.com/tennessee/chattanooga/sisu-sauna-studio
Washington Baths,145 Washington Ave,Portland,Maine,04101,43.6681725,-70.2533101,(207) 253-1555,http://www.washingtonbaths.com/,4.4,138,"Infrared Sauna, Traditional Sauna",ChIJjzzozsSdskwRrchDkOlVsnY,"Traditional Sauna available in Portland, Maine. Day Pass available.",https://plungesaunafinder.com/maine/portland/washington-baths,https://plungesaunafinder.com/maine/portland/washington-baths
"HOTWORX - Chattanooga, TN - Gunbarrel",2545 Lifestyle Way #8,Chattanooga,Tennessee,37421,35.0451317,-85.1520217,(423) 320-4229,https://www.hotworx.net/studio/chattanooga-gunbarrel,4.4,45,Infrared Sauna,ChIJa9NLfwJjYIgRjlrxOJHPm0s,"Infrared Sauna available in Chattanooga, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/chattanooga/hotworx-chattanooga-tn-gunbarrel,https://plungesaunafinder.com/tennessee/chattanooga/hotworx-chattanooga-tn-gunbarrel
"Hotworx - Chattanooga, TN - Downtown",388 Cherry St,Chattanooga,Tennessee,37403,35.0526923,-85.3087162,(423) 654-3636,https://www.hotworx.net/studio/chattanooga-downtown,4.9,58,Infrared Sauna,ChIJKd4ek_RfYIgRZ2T3K9LBWkc,"Infrared Sauna available in Chattanooga, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/chattanooga/hotworx-chattanooga-tn-downtown,https://plungesaunafinder.com/tennessee/chattanooga/hotworx-chattanooga-tn-downtown
Lara Turnure Healing Arts,"Good Medicine Collective, 231 York St",Portland,Maine,04102,43.6480463,-70.2613166,(207) 408-3043,http://laraturnure.com/,5,19,"Infrared Sauna, Massage",ChIJNb9hjoidskwROv-7iG5Yt0k,"Infrared Sauna available in Portland, Maine. Private Session available.",https://plungesaunafinder.com/maine/portland/lara-turnure-healing-arts,
Fuel Fortress - Clarksville,2315 Pea Ridge Rd,Clarksville,Tennessee,37040,36.5720014,-87.3209817,(931) 919-4299,https://fuelfortress.com/locations/clarksville,4.6,62,"Infrared Sauna, Traditional Sauna",ChIJW22Mf-rZZIgRkrDy8WDxIBw,"Traditional Sauna available in Clarksville, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/clarksville/fuel-fortress-clarksville,https://plungesaunafinder.com/tennessee/clarksville/fuel-fortress-clarksville
YMCA of Southern Maine,70 Forest Ave,Portland,Maine,04104,43.6566313,-70.2657474,+1 207-874-1111,https://www.ymca.org/locations/ymca-southern-maine,4.2,156,Traditional Sauna,ChIJLXFCSRKcskwR99nRdmci1rA,,https://plungesaunafinder.com/maine/portland/ymca-of-southern-maine,https://plungesaunafinder.com/maine/portland/ymca-of-southern-maine
Richmond Corner Sauna,81 Dingley Rd,Richmond,Maine,04357,44.1014447,-69.8891783,(207) 737-4752,https://saunamaine.com/,4.4,98,"Hot Tub, Infrared Sauna, Traditional Sauna",ChIJwcfvtTV1skwR0haf9eQ1wO4,"Traditional Sauna available in Richmond, Maine. Day Pass available.",https://plungesaunafinder.com/maine/richmond/richmond-corner-sauna,https://plungesaunafinder.com/maine/richmond/richmond-corner-sauna
"The Sauna & Soak Lounge, Sango",2670 Madison St Suite I,Clarksville,Tennessee,37043,36.5031509,-87.2546081,(931) 919-4700,http://www.saunaandsoaklounge.com/,4.7,113,"Infrared Sauna, Cold Plunge, Float",ChIJKXyeuyvfZIgRAXcgqfmpmPE,"Infrared Sauna available in Clarksville, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/clarksville/the-sauna-soak-lounge-sango,https://plungesaunafinder.com/tennessee/clarksville/the-sauna-soak-lounge-sango
Penobscot Bay YMCA,PO Box 840,Rockport,Maine,04856-0840,44.1966285,-69.06958,+1 207-236-3375,https://www.ymca.org/locations/penobscot-bay-ymca,4.6,185,Traditional Sauna,ChIJ-aSi1RfXrUwR2rE4_Vbdd5k,,https://plungesaunafinder.com/maine/rockport/penobscot-bay-ymca,https://plungesaunafinder.com/maine/rockport/penobscot-bay-ymca
"The Sauna & Soak Lounge, Trenton",2234 Trenton Rd Suite F,Clarksville,Tennessee,37040,36.571842,-87.3154206,(931) 919-4700,http://www.saunaandsoaklounge.com/,4.9,61,"Infrared Sauna, Float, Cold Plunge",ChIJ8x2NKErZZIgRnCh0r8EvY9w,"Infrared Sauna available in Clarksville, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/clarksville/the-sauna-soak-lounge-trenton,https://plungesaunafinder.com/tennessee/clarksville/the-sauna-soak-lounge-trenton
Iron 24 Fitness + Recovery Clarksville,970 Tiny Town Rd,Clarksville,Tennessee,37042,36.629912,-87.3940329,(931) 614-8856,https://gyms.iron24.com/clarksville-tn-us,5,10,Infrared Sauna,ChIJS-OHrBUpZYgRD2mwantIeWU,"Infrared Sauna available in Clarksville, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/clarksville/iron-24-fitness-recovery-clarksville,https://plungesaunafinder.com/tennessee/clarksville/iron-24-fitness-recovery-clarksville
"Total Balance Massage and Wellness, PLLC",1716 Memorial Dr,Clarksville,Tennessee,37043,36.5146331,-87.3112409,(931) 922-2215,http://totalbalanceclarksville.com/,4.9,49,"Infrared Sauna, Red Light Therapy, Massage",ChIJlwbpAHDZZIgRLmbxPdHlxck,"Infrared Sauna available in Clarksville, Tennessee. ",https://plungesaunafinder.com/tennessee/clarksville/total-balance-massage-and-wellness-pllc,https://plungesaunafinder.com/tennessee/clarksville/total-balance-massage-and-wellness-pllc
Sanford-Springvale YMCA,1 Emile Levasseur Dr,Sanford,Maine,04073-0249,43.4568953,-70.7825406,+1 207-324-4942,https://www.ymca.org/locations/sanford-springvale-ymca,4.6,73,Traditional Sauna,ChIJ9fjalrvJskwRe5tcS4Yx_Js,,https://plungesaunafinder.com/maine/sanford/sanford-springvale-ymca,https://plungesaunafinder.com/maine/sanford/sanford-springvale-ymca
"Driftless Sauna, LLC",873 Portland Rd Unit #101,Saco,Maine,04072,43.5400605,-70.4179343,(207) 831-2291,https://www.driftlesssaunas.com/,5,47,"Cold Plunge, Infrared Sauna, Traditional Sauna",ChIJeT1149S9skwRLcLvKFIZ_0Q,"Traditional Sauna available in Saco, Maine. Private Session available.",https://plungesaunafinder.com/maine/saco/driftless-sauna-llc,https://plungesaunafinder.com/maine/saco/driftless-sauna-llc
Back N Touch Spa & Treatment Center,1105 B S Walnut Ave,Cookeville,Tennessee,38501,36.136798,-85.5098908,(931) 520-0847,http://www.backntouchspa.com/,4.6,86,"Infrared Sauna, Massage",ChIJ11Tmh0AiZ4gRIaG45Er14Os,"Infrared Sauna available in Cookeville, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/cookeville/back-n-touch-spa-treatment-center,https://plungesaunafinder.com/tennessee/cookeville/back-n-touch-spa-treatment-center
Hurt & Co Physical Therapy,71 U.S. Rte 1 D,Scarborough,Maine,04074,43.6053315,-70.3174249,(207) 619-3203,https://www.hurtandco.com/,5,32,"Infrared Sauna, Massage",ChIJWWZ1w1mfskwRtsWT64EYgNE,"Infrared Sauna available in Scarborough, Maine. Private Session available.",https://plungesaunafinder.com/maine/scarborough/hurt-co-physical-therapy,https://plungesaunafinder.com/maine/scarborough/hurt-co-physical-therapy
Dirigo Physical Therapy & Performance,110 Main St Ste 1106,Saco,Maine,04072,43.4946315,-70.4488459,(207) 747-5127,http://www.dirigoptp.com/saco,5,16,"Infrared Sauna, Massage, Lymphatic Drainage",ChIJrwaqMuilskwRIEgZOqY4upk,"Infrared Sauna available in Saco, Maine. Private Session available.",https://plungesaunafinder.com/maine/saco/dirigo-physical-therapy-performance,https://plungesaunafinder.com/maine/saco/dirigo-physical-therapy-performance
Aligned Wellness,728 S Jefferson Ave Suite 15,Cookeville,Tennessee,38501,36.1453522,-85.5003112,(931) 704-9065,https://www.alignedwellness.space/,5,10,"Infrared Sauna, Massage, Traditional Sauna",ChIJ9ZBMN2kjZ4gRm2ik7VhxajM,"Traditional Sauna available in Cookeville, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/cookeville/aligned-wellness,https://plungesaunafinder.com/tennessee/cookeville/aligned-wellness
Cleanse Wellness Spa,420 S Lowe Ave,Cookeville,Tennessee,38501,36.1530722,-85.4989417,(931) 295-8779,https://cleansewellnessspa.com/,5,148,Infrared Sauna,ChIJS_gbra0jZ4gRN-5qIvQ2k9M,"Infrared Sauna available in Cookeville, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/cookeville/cleanse-wellness-spa,https://plungesaunafinder.com/tennessee/cookeville/cleanse-wellness-spa
Perfect Fit Health and Fitness,25 Plaza Dr Ste 3,Scarborough,Maine,04074,43.5928701,-70.3325396,(207) 883-1770,https://www.perfectfithealthandfitness.com/,5,9,"Infrared Sauna, Red Light Therapy",ChIJ_XCdQbuZskwR2sOAUGrA6ZM,"Infrared Sauna available in Scarborough, Maine. Private Session available.",https://plungesaunafinder.com/maine/scarborough/perfect-fit-health-and-fitness,https://plungesaunafinder.com/maine/scarborough/perfect-fit-health-and-fitness
The Recovery Room,442 W Main St Suite B,Cookeville,Tennessee,38506,36.187579,-85.453924,(931) 218-6463,http://therecoveryroomcookeville.com/,,,"Float, Infrared Sauna, Red Light Therapy, Cold Plunge",,"Float available in Cookeville, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/cookeville/the-recovery-room,https://plungesaunafinder.com/tennessee/cookeville/the-recovery-room
Riverside Lodge and Sauna,20 Paris Hill Rd,South Paris,Maine,04281,44.2316559,-70.5124742,(207) 744-2412,http://www.riversidelodgeandsauna.com/,4.9,82,"Infrared Sauna, Massage, Traditional Sauna",ChIJHec7mxI2skwRRwPqqm4zjh8,"Traditional Sauna available in South Paris, Maine. Private Session available.",https://plungesaunafinder.com/maine/south-paris/riverside-lodge-and-sauna,https://plungesaunafinder.com/maine/south-paris/riverside-lodge-and-sauna
Fire & Ice Cryo Med Spa,650 S Jefferson Ave #112,Cookeville,Tennessee,38501,36.147273,-85.500311,(931) 559-3473,https://fireicemedspa.com/,5,318,"Halotherapy, Infrared Sauna, Massage, Red Light Therapy",ChIJg2Y40xQjZ4gRzdQL2ArVxVg,"Halotherapy available in Cookeville, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/cookeville/fire-ice-cryo-med-spa,https://plungesaunafinder.com/tennessee/cookeville/fire-ice-cryo-med-spa
"HOTWORX - Portland, ME",100 Gorham Rd Unit C,South Portland,Maine,04106,43.6334837,-70.322205,(207) 814-9832,https://www.hotworx.net/studio/south-portland-sopo,5,66,Infrared Sauna,ChIJGQnWTPCZskwRusW5qA0maHU,"Infrared Sauna available in South Portland, Maine. Day Pass available.",https://plungesaunafinder.com/maine/south-portland/hotworx-portland-me,
Massage with Athenia,728 S Jefferson Ave Suite 15,Cookeville,Tennessee,38501,36.1453522,-85.5003112,(931) 704-9065,https://www.alignedwellness.space/,5,4,"Infrared Sauna, Massage, Traditional Sauna",ChIJlyfoPQMjZ4gRg1S7nV3CQi0,"Traditional Sauna available in Cookeville, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/cookeville/massage-with-athenia,https://plungesaunafinder.com/tennessee/cookeville/massage-with-athenia
Wilde Remedē,11 S Jefferson Ave Suite D,Cookeville,Tennessee,38501,36.1621973,-85.5003623,(931) 269-9829,https://www.wilderemede.com/,5,5,"Infrared Sauna, Massage",ChIJexfZnaAjZ4gRrz7FSUtJ-1s,"Infrared Sauna available in Cookeville, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/cookeville/wilde-remed,https://plungesaunafinder.com/tennessee/cookeville/wilde-remed
NuYou Sauna,5 Orchard Rd,Standish,Maine,04084,43.7327984,-70.5431269,(207) 332-3293,https://nuyousauna.com/,5,20,"Infrared Sauna, Massage",ChIJOVUGxGuTskwRZwIJ_N1SnJs,"Infrared Sauna available in Standish, Maine. Day Pass available.",https://plungesaunafinder.com/maine/standish/nuyou-sauna,https://plungesaunafinder.com/maine/standish/nuyou-sauna
Sauna Incana,351 Liberty Rd,Washington,Maine,04574,44.2974115,-69.3614195,(415) 542-6393,https://www.saunaincana.com/,5,11,"Infrared Sauna, Traditional Sauna",ChIJja2EWOjhrUwR6oh-YZeU8PE,"Traditional Sauna available in Washington, Maine. Private Session available.",https://plungesaunafinder.com/maine/washington/sauna-incana,https://plungesaunafinder.com/maine/washington/sauna-incana
