name,street_address,city,state,postal_code,latitude,longitude,phone,website,rating_value,review_count,services,google_place_id,description,source_url,canonical_url
Alchemy Spa and Wellness,2821 2nd Ave S,Birmingham,Alabama,35233,33.5160068,-86.791197,(205) 588-5992,https://www.alchemyspabham.com/,5,4,"Infrared Sauna, Massage, Traditional Sauna",ChIJU7HAZXQbiYgR4uZeYf-utOA,"Traditional Sauna available in Birmingham, Alabama. Day Pass available.",https://plungesaunafinder.com/alabama/birmingham/alchemy-spa-and-wellness,https://plungesaunafinder.com/alabama/birmingham/alchemy-spa-and-wellness
Restore Hyper Wellness,12855 Towne Center Dr,Cerritos,California,90703,33.8693018,-118.0583746,(562) 219-7115,http://www.restore.com/locations/ca-cerritos-ca078?utm_source=gmb&utm_medium=Yext&y_source=1_NTEyMzg4NDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,338,"Cryotherapy, Red Light Therapy, Infrared Sauna",ChIJc610ZjUt3YARj1nZy9yiIss,"Cryotherapy available in Cerritos, California. Membership available.",https://plungesaunafinder.com/california/cerritos/restore-hyper-wellness-12855,https://plungesaunafinder.com/california/cerritos/restore-hyper-wellness-12855
Life Time,"24700 N 67th Ave, Peoria, AZ 85383",Peoria,Arizona,85383,33.7085318,-112.2043113,,https://www.lifetime.life/locations/az/happy-valley-peoria.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,,,Traditional Sauna,,,https://plungesaunafinder.com/arizona/peoria/life-time-24700,https://plungesaunafinder.com/arizona/peoria/life-time-24700
The Alaska Club Summit Luxury Gym,11001 O'Malley Centre Dr Suite 103,Anchorage,Alaska,99515,61.1214708,-149.8603817,(907) 365-7300,https://www.thealaskaclub.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-tacsummit-profile,4.1,61,"Hot Tub, Infrared Sauna, Steam Room, Traditional Sauna",ChIJWflpD5WZyFYRKPRdylVFLtg,"Traditional Sauna available in Anchorage, Alaska. Membership available.",https://plungesaunafinder.com/alaska/anchorage/the-alaska-club-summit-luxury-gym,https://plungesaunafinder.com/alaska/anchorage/the-alaska-club-summit-luxury-gym
Perspire Sauna Studio,7001 N Scottsdale Rd C-140,Scottsdale,Arizona,85253,33.5398737,-111.9250691,(480) 757-5045,https://www.perspiresaunastudio.com/az/paradise-valley/,4.9,102,"Cold Plunge, Float, Halotherapy, Infrared Sauna, Red Light Therapy",ChIJCczj2RMLK4cR81-f1EM4LUM,"Red Light Therapy available in Scottsdale, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/scottsdale/perspire-sauna-studio-mccormick-ranch,https://plungesaunafinder.com/arizona/scottsdale/perspire-sauna-studio-mccormick-ranch
RESET Mind & Body - Old Town Scottsdale,2515 N Scottsdale Rd Suite 108,Scottsdale,Arizona,85257,33.4753889,-111.9253855,(480) 809-6836,http://www.resetmindbody.com/,4.9,172,"Infrared Sauna, Cold Plunge",ChIJMVxG1kULK4cRpcgcuzSL-94,"Infrared Sauna available in Scottsdale, Arizona. Membership available.",https://plungesaunafinder.com/arizona/scottsdale/reset-mind-body-old-town-scottsdale,https://plungesaunafinder.com/arizona/scottsdale/reset-mind-body-old-town-scottsdale
Desert Cold Plunge & Wellness Studio,45110 Club Dr d,Indian Wells,California,92210,33.7208224,-116.3257764,(760) 619-5959,https://www.desertcoldplungeandwellness.com/,5,28,"Cold Plunge, Infrared Sauna, Massage, Red Light Therapy",ChIJj81QAkn_2oARS6qpaHCKm2A,"Cold Plunge available in Indian Wells, California. Day Pass available.",https://plungesaunafinder.com/california/indian-wells/desert-cold-plunge-wellness-studio,https://plungesaunafinder.com/california/indian-wells/desert-cold-plunge-wellness-studio
24 Hour Fitness,17970 Studebaker Rd Plaza 183,Cerritos,California,90703,33.8676419,-118.098277,(562) 263-5154,https://www.24hourfitness.com/gyms/cerritos-ca/cerritos-super-sport?Adb_id=GGL_LOC_ACQ_CDP,4.1,538,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJ_QZ_KnAt3YARrsUunaFo4S8,"Traditional Sauna available in Cerritos, California. Day Pass available.",https://plungesaunafinder.com/california/cerritos/24-hour-fitness-17970,https://plungesaunafinder.com/california/cerritos/24-hour-fitness-17970
WeVitalize,10156 Adams Ave,Huntington Beach,California,92646,33.6715487,-117.9512237,(714) 378-8660,https://www.wevitalize.com/,5,69,Infrared Sauna,ChIJBSdPEuQh3YARmt8cIUkT0BU,"Infrared Sauna available in Huntington Beach, California. Day Pass available.",https://plungesaunafinder.com/california/huntington-beach/wevitalize,https://plungesaunafinder.com/california/huntington-beach/wevitalize
Benton House Designs - Aveda Concept Salon & Boutique,811 S Pine St,Harrison,Arkansas,72601,36.2206608,-93.1108959,(870) 743-1042,http://bentonhousedesigns.com/,4.8,54,"Infrared Sauna, Massage, Traditional Sauna",ChIJQVu8D7OKzocRpCnStN7n2W0,"Traditional Sauna available in Harrison, Arkansas. Private Session available.",https://plungesaunafinder.com/arkansas/harrison/benton-house-designs-aveda-concept-salon-boutique,https://plungesaunafinder.com/arkansas/harrison/benton-house-designs-aveda-concept-salon-boutique
Azia Medical Spa,153 Narrows Pkwy 201 2nd Floor,Birmingham,Alabama,35242,33.3700212,-86.6639395,(205) 980-7772,http://www.aziamedispa.com/?utm_source=gmb&utm_medium=organic,4.8,143,"Infrared Sauna, Massage, Traditional Sauna",ChIJ9fDIyd89iYgRRJNJgF0mIRk,"Traditional Sauna available in Birmingham, Alabama. Private Session available.",https://plungesaunafinder.com/alabama/birmingham/azia-medical-spa,https://plungesaunafinder.com/alabama/birmingham/azia-medical-spa
Healing Waters Wellness Center & Spa,720 23rd St S,Birmingham,Alabama,35233,33.5069807,-86.7954723,(205) 323-7582,http://www.morethancolonics.com/,4.9,333,"Infrared Sauna, Massage, Traditional Sauna",ChIJf2LlGccbiYgRrSO4d3ucQ-g,"Traditional Sauna available in Birmingham, Alabama. Private Session available.",https://plungesaunafinder.com/alabama/birmingham/healing-waters-wellness-center-spa,https://plungesaunafinder.com/alabama/birmingham/healing-waters-wellness-center-spa
The Wellness Lounge,1005 E Dimond Blvd,Anchorage,Alaska,99515,61.1451176,-149.8627016,(907) 222-4019,https://akwellnesslounge.com/,4.9,56,"Infrared Sauna, Cold Plunge, Massage, Red Light Therapy",ChIJYY5_f-WZyFYRxBMiHJo7XqQ,"Infrared Sauna available in Anchorage, Alaska. Private Session available.",https://plungesaunafinder.com/alaska/anchorage/the-wellness-lounge,https://plungesaunafinder.com/alaska/anchorage/the-wellness-lounge
Restore Hyper Wellness,8977 N Scottsdale Rd Suite 503,Scottsdale,Arizona,85253,33.566919,-111.9256155,(623) 404-2213,https://www.restore.com/locations/az-scottsdale-gainey-village-az006?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4MTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,61,"Cryotherapy, Red Light Therapy, Infrared Sauna",ChIJiXlLpgl1K4cRmDlFH4kaFK0,"Cryotherapy available in Scottsdale, Arizona. Membership available.",https://plungesaunafinder.com/arizona/scottsdale/restore-hyper-wellness-south-scottsdale,https://plungesaunafinder.com/arizona/scottsdale/restore-hyper-wellness-south-scottsdale
24 Hour Fitness,42900 Jackson St,Indio,California,92203,33.737244,-116.212834,(760) 262-8771,https://www.24hourfitness.com/gyms/indio-ca/indio-jackson-center-sport?Adb_id=GGL_LOC_ACQ_CDP,4,468,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJv0RtC2732oARaY08sq7uTaM,"Traditional Sauna available in Indio, California. Day Pass available.",https://plungesaunafinder.com/california/indio/24-hour-fitness-42900,https://plungesaunafinder.com/california/indio/24-hour-fitness-42900
"HOTWORX - Birmingham, AL - Midtown",2901 4th Ave S Suite 1I,Birmingham,Alabama,35233,33.5148151,-86.7891509,(205) 502-7898,https://www.hotworx.net/studio/birmingham-midtown/,4.4,51,Infrared Sauna,ChIJT5rwGcAbiYgRYSHyrpHSE2I,"Infrared Sauna available in Birmingham, Alabama. Membership available.",https://plungesaunafinder.com/alabama/birmingham/hotworx-birmingham-al-midtown,https://plungesaunafinder.com/alabama/birmingham/hotworx-birmingham-al-midtown
Alyeska Nordic Spa,1000 Arlberg Ave,Girdwood,Alaska,99587,60.9706743,-149.0959696,(833) 747-3267,https://anordicspa.com/,4.3,456,"Cold Plunge, Halotherapy, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJXZbH_ChlyFYRgtDyEQxCBb0,"Traditional Sauna available in Girdwood, Alaska. Day Pass available.",https://plungesaunafinder.com/alaska/girdwood/alyeska-nordic-spa,https://plungesaunafinder.com/alaska/girdwood/alyeska-nordic-spa
"Healing Of The Body And Mind, LLC",8282 W Cactus Rd Suite E-144,Peoria,Arizona,85381,33.5965535,-112.2373424,(623) 296-9485,http://healingofthebodyandmind.com/,4.9,71,"Infrared Sauna, Lymphatic Drainage, Massage, PEMF Therapy",ChIJJYk3ieJpK4cRCU4RXQmQMkQ,"Infrared Sauna available in Peoria, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/peoria/healing-of-the-body-and-mind-llc,https://plungesaunafinder.com/arizona/peoria/healing-of-the-body-and-mind-llc
"HOTWORX - Chino Hills, CA",3560 Grand Ave Suite 3560 G,Chino Hills,California,91709,34.0042978,-117.7284031,(909) 657-2323,https://www.hotworx.net/studio/chinohills,4.5,24,Infrared Sauna,ChIJBdnrfYMzw4ARuEAL010XUUc,"Infrared Sauna available in Chino Hills, California. Membership available.",https://plungesaunafinder.com/california/chino-hills/hotworx-chino-hills-ca,https://plungesaunafinder.com/california/chino-hills/hotworx-chino-hills-ca
Sawadee Aqua Spa-Massage and Waterfall Scalp Spa in Scottsdale,15227 N 87th St Ste105,Scottsdale,Arizona,85260,33.6234227,-111.8917919,(480) 686-9550,https://sawadeeaquaspa.com/,5,36,"Infrared Sauna, Massage, Hot Tub, Float",ChIJl2QHf_t1K4cRORA3lKDsEF0,"Infrared Sauna available in Scottsdale, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/scottsdale/sawadee-aqua-spa-massage-and-waterfall-scalp-spa-in-scottsdale,https://plungesaunafinder.com/arizona/scottsdale/sawadee-aqua-spa-massage-and-waterfall-scalp-spa-in-scottsdale
24 Hour Fitness,4200 Chino Hills Pkwy Suite 780,Chino Hills,California,91709,33.985632,-117.7144711,(909) 393-0724,https://www.24hourfitness.com/gyms/chino-hills-ca/chino-hills-marketplace-sport?Adb_id=GGL_LOC_ACQ_CDP,3.5,273,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJK2uciTfN3IAR7LZsRl_Ukfg,"Traditional Sauna available in Chino Hills, California. Day Pass available.",https://plungesaunafinder.com/california/chino-hills/24-hour-fitness-4200,https://plungesaunafinder.com/california/chino-hills/24-hour-fitness-4200
RCVRY House,"Located inside of Wheelhouse Academy, 2424 4th Ave S",Birmingham,Alabama,35233,33.5124246,-86.7956005,(205) 572-6172,https://rcvryhouse.com/,5,9,"Cold Plunge, Infrared Sauna, Traditional Sauna",ChIJ00mUmtMbiYgRJpPfAxFFDjQ,"Traditional Sauna available in Birmingham, Alabama. Day Pass available.",https://plungesaunafinder.com/alabama/birmingham/rcvry-house,https://plungesaunafinder.com/alabama/birmingham/rcvry-house
24 Hour Fitness,8697 Irvine Center Dr,Irvine,California,92618,33.642992,-117.742743,(949) 585-0060,https://www.24hourfitness.com/gyms/irvine-ca/irvine-center-drive-super-sport?Adb_id=GGL_LOC_ACQ_CDP,3.9,365,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJexLPhuPn3IARxiRg4ByaBfY,"Traditional Sauna available in Irvine, California. Day Pass available.",https://plungesaunafinder.com/california/irvine/24-hour-fitness-irvine-research-center,https://plungesaunafinder.com/california/irvine/24-hour-fitness-irvine-research-center
Restore Hyper Wellness,2800 Cahaba Village Pl Ste. 210,Birmingham,Alabama,35223,33.461075,-86.7531729,(205) 649-7874,https://www.restore.com/locations/al-birmingham-mt-brook-al001?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4MTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,350,"Cryotherapy, Red Light Therapy, Infrared Sauna",ChIJH2e0gOAZiYgRTF0t3Znka9I,"Cryotherapy available in Birmingham, Alabama. Membership available.",https://plungesaunafinder.com/alabama/birmingham/restore-hyper-wellness-2800,https://plungesaunafinder.com/alabama/birmingham/restore-hyper-wellness-2800
Palm Beach Tan,1810 E Highland Dr,Jonesboro,Arkansas,72401,35.8217372,-90.6842719,(870) 738-8030,https://palmbeachtan.com/locations/AR/Jonesboro-East-Highland-Drive/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=ARK001,4.8,161,"Infrared Sauna, Red Light Therapy",ChIJr9Csya0u1IcRXET76uZ8658,"Infrared Sauna available in Jonesboro, Arkansas. Day Pass available.",https://plungesaunafinder.com/arkansas/jonesboro/palm-beach-tan-1810,https://plungesaunafinder.com/arkansas/jonesboro/palm-beach-tan-1810
Unwind Health Spa,9619 Hayden Rd # 110,Scottsdale,Arizona,85258,33.5741286,-111.9043212,(480) 805-5665,https://unwindhealthspa.com/,5,40,"Traditional Sauna, Infrared Sauna, Hot Tub, Cold Plunge, PEMF Therapy, Red Light Therapy, Massage, Float",ChIJ-U_EMEV1K4cRAa4ka7SoQKM,"Traditional Sauna available in Scottsdale, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/scottsdale/unwind-health-spa,https://plungesaunafinder.com/arizona/scottsdale/unwind-health-spa
Restore Hyper Wellness,13925 City Center Dr Suite 2050,Chino Hills,California,91709,34.0006011,-117.7293938,(909) 342-9103,http://www.restore.com/locations/ca-chino-hills-ca077?utm_source=gmb&utm_medium=Yext&y_source=1_OTc4MTYyNjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.8,179,"Cryotherapy, Red Light Therapy, Infrared Sauna",ChIJL79fPZUzw4ARTVmzSaXqcQU,"Cryotherapy available in Chino Hills, California. Membership available.",https://plungesaunafinder.com/california/chino-hills/restore-hyper-wellness-13925,https://plungesaunafinder.com/california/chino-hills/restore-hyper-wellness-13925
24 Hour Fitness,13692 Jamboree Rd,Irvine,California,92602,33.7206813,-117.791057,(714) 665-1233,https://www.24hourfitness.com/gyms/irvine-ca/irvine-marketplace-super-sport,3.6,839,"Infrared Sauna, Steam Room, Hot Tub, Massage",ChIJxctnikLd3IAR8Arv88nDcMI,"Infrared Sauna available in Irvine, California. Day Pass available.",https://plungesaunafinder.com/california/irvine/24-hour-fitness-lower-peters-canyon,https://plungesaunafinder.com/california/irvine/24-hour-fitness-lower-peters-canyon
Sedona Spa,160 Portal Ln,Sedona,Arizona,86336,34.8614925,-111.7643466,(928) 203-5344,http://www.sedonaspa.com/,4.7,62,"Infrared Sauna, Jacuzzi, Massage, Steam Room, Traditional Sauna",ChIJwWnwelahLYcR99AGNAOQ53c,"Traditional Sauna available in Sedona, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/sedona/sedona-spa,https://plungesaunafinder.com/arizona/sedona/sedona-spa
24 Hour Fitness,12155 Central Ave,Chino,California,91710,34.0325122,-117.6878267,(909) 590-4454,https://www.24hourfitness.com/gyms/chino-ca/chino-super-sport?Adb_id=GGL_LOC_ACQ_CDP,4,556,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJW8wbggMzw4ARy8i40r2q4o0,"Traditional Sauna available in Chino, California. Membership available.",https://plungesaunafinder.com/california/chino/24-hour-fitness-12155,https://plungesaunafinder.com/california/chino/24-hour-fitness-12155
Palm Beach Tan,3410 E Johnson Ave,Jonesboro,Arkansas,72405,35.8575801,-90.6583592,(870) 738-8033,https://palmbeachtan.com/locations/AR/Jonesboro-Johnson-Road/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=ARK005,4.8,122,"Infrared Sauna, Red Light Therapy",ChIJ63C-WPYr1IcRusVlxB1nvXk,"Infrared Sauna available in Jonesboro, Arkansas. Day Pass available.",https://plungesaunafinder.com/arkansas/jonesboro/palm-beach-tan-3410,https://plungesaunafinder.com/arkansas/jonesboro/palm-beach-tan-3410
RESET Mind & Body - Uptown Phoenix,6202 N 7th St,Phoenix,Arizona,85014,33.5275966,-112.0654814,(602) 962-5217,http://resetmindbody.com/,4.9,170,"Infrared Sauna, Cold Plunge, Float, Red Light Therapy",ChIJl9fAFOQTK4cR0OGi295veDE,"Infrared Sauna available in Phoenix, Arizona. Membership available.",https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-uptown-phoenix,https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-uptown-phoenix
Reset Mind & Body - Arcadia,4041 E Thomas Rd #123,Phoenix,Arizona,85018,33.4798514,-111.9949136,(602) 641-3105,https://www.resetmindbody.com/,5,123,"Infrared Sauna, Cold Plunge, Float, Red Light Therapy",ChIJIQ8pfd0NK4cRMyZp-O-iCOc,"Infrared Sauna available in Phoenix, Arizona. Membership available.",https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-arcadia,https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-arcadia
Beyond the Plunge,25265 AL-181 Suite 102,Daphne,Alabama,36526,30.5923917,-87.8529324,(251) 699-0108,https://beyondtheplunge.com/,5,19,"Cold Plunge, Infrared Sauna, Massage, Traditional Sauna",ChIJ6RhKAb9rmogR9xQhW147g1E,"Traditional Sauna available in Daphne, Alabama. Day Pass available.",https://plungesaunafinder.com/alabama/daphne/beyond-the-plunge,https://plungesaunafinder.com/alabama/daphne/beyond-the-plunge
Dothan Athletic Club,3509 Montgomery Hwy,Dothan,Alabama,36303,31.2545382,-85.433456,(334) 699-1069,http://www.dothanathleticclub.com/,4.2,134,"Infrared Sauna, Steam Room, Traditional Sauna",ChIJpfV2BAySkogRzb_9cU-ey7c,"Traditional Sauna available in Dothan, Alabama. Day Pass available.",https://plungesaunafinder.com/alabama/dothan/dothan-athletic-club,https://plungesaunafinder.com/alabama/dothan/dothan-athletic-club
Cryogen Plus,"439 N Hwy 90 Byp, Suite A",Sierra Vista,Arizona,85635,31.5590259,-110.2558093,(520) 458-5990,http://www.cryogenplus.com/,4.9,20,"Cryotherapy, Infrared Sauna, Massage, Red Light Therapy, Traditional Sauna",ChIJ03K-5r8p14YRtb7NPeCFeck,"Cryotherapy available in Sierra Vista, AZ. Membership available.",https://plungesaunafinder.com/arizona/sierra-vista/cryogen-plus,https://plungesaunafinder.com/arizona/sierra-vista/cryogen-plus
WE BELIEVE WELLNESS CENTER,37417 N Tom Darlington Dr Unit 6,Carefree,Arizona,85377,33.8256238,-111.9241661,(602) 525-5220,https://www.webelieveaz.com/,5,48,"Infrared Sauna, Cold Plunge, PEMF Therapy, Red Light Therapy",ChIJ3wezbJlnK4cR_-Bo5yJEY34,"Infrared Sauna available in Carefree, Arizona. Membership available.",https://plungesaunafinder.com/arizona/carefree/we-believe-wellness-center,https://plungesaunafinder.com/arizona/carefree/we-believe-wellness-center
Workout Anytime Hilltop - Jonesboro,3410 E Johnson Ave Ste V,Jonesboro,Arkansas,72401,35.8583765,-90.6582455,(870) 336-0290,https://workoutanytime.com/location/hilltop-jonesboro/,4.4,74,"Infrared Sauna, Traditional Sauna",ChIJsyPT7YQr1IcRav2Ro3o3ZzE,"Infrared Sauna available in Jonesboro, Arkansas. Membership available.",https://plungesaunafinder.com/arkansas/jonesboro/workout-anytime-hilltop-jonesboro,https://plungesaunafinder.com/arkansas/jonesboro/workout-anytime-hilltop-jonesboro
Bronzed Beauty Bar,13641 Central Ave suite m,Chino,California,91710,34.0059494,-117.6881254,(909) 203-2360,https://bronzedbeautybar.com/,5,41,"Infrared Sauna, Red Light Therapy, Massage",ChIJjZZ_nLo1w4ARwYDx_ifTrxE,"Infrared Sauna available in Chino, California. Day Pass available.",https://plungesaunafinder.com/california/chino/bronzed-beauty-bar,https://plungesaunafinder.com/california/chino/bronzed-beauty-bar
Ava Bella Day Spa,301 N Shackleford Rd C3,Little Rock,Arkansas,72211,34.7561958,-92.3921171,(501) 954-8888,http://www.avabelladayspa.com/,4.6,144,"Infrared Sauna, Massage",ChIJl0D6w02h0ocRtNaHlOFj3lI,"Infrared Sauna available in Little Rock, Arkansas. Day Pass available.",https://plungesaunafinder.com/arkansas/little-rock/ava-bella-day-spa,https://plungesaunafinder.com/arkansas/little-rock/ava-bella-day-spa
Perspire Sauna Studio,6787 Quail Hill Pkwy,Irvine,California,92603,33.654188,-117.778425,(949) 570-9185,https://www.perspiresaunastudio.com/ca/irvine-quail-hill/,5,89,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",ChIJWaAovmDd3IAR5cU2Mxy7ioI,"Red Light Therapy available in Irvine, California. Day Pass available.",https://plungesaunafinder.com/california/irvine/perspire-sauna-studio-quail-hill,https://plungesaunafinder.com/california/irvine/perspire-sauna-studio-quail-hill
Bronzed Beauty Bar Body Sculpting- EmSculpt- Ultrasonic Cavitation,13641 Central Ave m,Chino,California,91710,34.0050453,-117.6877129,(909) 203-2360,https://bronzedbeautybar.com/emsculpt/,,,"Infrared Sauna, Red Light Therapy",,"Infrared Sauna available in Chino, California. Private Session available.",https://plungesaunafinder.com/california/chino/bronzed-beauty-bar-body-sculpting-emsculpt-ultrasonic-cavitation,https://plungesaunafinder.com/california/chino/bronzed-beauty-bar-body-sculpting-emsculpt-ultrasonic-cavitation
"Sana Vita | Cryotherapy, Float Therapy, Redlight Therapy, Oxygen Bar, Infrared saunas, Compression therapy | Wellness",534 W Washington Ave,Jonesboro,Arkansas,72401,35.8387282,-90.7101683,(870) 938-0574,https://www.sanavitawellness.net/,5,15,"Infrared Sauna, Cryotherapy, Float, Halotherapy, Red Light Therapy, Massage",ChIJQdsno3op1IcR7u8wzOqb8Mk,"Infrared Sauna available in Jonesboro, Arkansas. Day Pass available.",https://plungesaunafinder.com/arkansas/jonesboro/sana-vita-cryotherapy-float-therapy-redlight-therapy-oxygen-bar-infrared-saunas-compression-therapy-wellness,https://plungesaunafinder.com/arkansas/jonesboro/sana-vita-cryotherapy-float-therapy-redlight-therapy-oxygen-bar-infrared-saunas-compression-therapy-wellness
Massage Green SPA,3926 Grand Ave G,Chino,California,91710,34.0000174,-117.718377,(909) 465-6776,https://massagegreenspa.com/?SPA=Chino,4.8,437,"Infrared Sauna, Massage",ChIJpXSprKUyw4AR8cE9LpRCJR0,"Infrared Sauna available in Chino, California. Membership available.",https://plungesaunafinder.com/california/chino/massage-green-spa-3926,https://plungesaunafinder.com/california/chino/massage-green-spa-3926
Epic Recovery,8278 W Lake Pleasant Pkwy #103,Peoria,Arizona,85382,33.6703743,-112.2383537,(623) 624-8969,http://www.epicrecover.com/,5,12,"Cold Plunge, Infrared Sauna, Traditional Sauna, Red Light Therapy, PEMF Therapy, Lymphatic Drainage",ChIJh1V4YdlnK4cRqoRl_U4lFBk,"Cold Plunge available in Peoria, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/peoria/epic-recovery,https://plungesaunafinder.com/arizona/peoria/epic-recovery
Reset Mind & Body - Paradise Valley,4667 E Cactus Rd Suite 3A12,Phoenix,Arizona,85032,33.5973997,-111.9814137,(602) 560-9864,https://www.resetmindbody.com/,5,122,"Infrared Sauna, Cold Plunge, Float, Red Light Therapy",ChIJj4AqBZJzK4cRQr0ZsgLO-N0,"Infrared Sauna available in Phoenix, Arizona. Membership available.",https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-paradise-valley,https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-paradise-valley
"HOTWORX - Tempe, AZ - Tempe Campus",1135 E Apache Blvd Suite 105,Tempe,Arizona,85281,33.414315,-111.920793,(602) 609-4328,https://www.hotworx.net/studio/tempecampus,4.2,59,Infrared Sauna,ChIJM-MU2d0JK4cRtqvGsfyJE0k,"Infrared Sauna available in Tempe, Arizona. Membership available.",https://plungesaunafinder.com/arizona/tempe/hotworx-tempe-az-tempe-campus,https://plungesaunafinder.com/arizona/tempe/hotworx-tempe-az-tempe-campus
24 Hour Fitness,1660 Broadway,Chula Vista,California,91911,32.5963933,-117.0763844,(619) 425-6600,https://www.24hourfitness.com/gyms/chula-vista-ca/chula-vista-active?Adb_id=GGL_LOC_ACQ_CDP,4.1,544,"Infrared Sauna, Traditional Sauna",ChIJhx77Hp1O2YARWZOtkuBli90,"Traditional Sauna available in Chula Vista, California. Day Pass available.",https://plungesaunafinder.com/california/chula-vista/24-hour-fitness-1660,https://plungesaunafinder.com/california/chula-vista/24-hour-fitness-1660
Optimyze Tempe,1855 E Guadalupe Rd Suite 101,Tempe,Arizona,85283,33.3631581,-111.9082187,(602) 687-1184,https://www.optimyze.me/,5,268,"Cold Plunge, Infrared Sauna, Red Light Therapy, PEMF Therapy, Massage",ChIJq4mHcDEHK4cRD8pjeBcSk3w,"Cold Plunge available in Tempe, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/tempe/optimyze-tempe,https://plungesaunafinder.com/arizona/tempe/optimyze-tempe
The Gym of Foley,120 W Berry Ave,Foley,Alabama,36535,30.4184306,-87.6850176,(251) 714-9715,http://www.gymoffoley.com/,4.8,76,"Infrared Sauna, Traditional Sauna",ChIJxX-dq-MNmogRIpBuuMI_D1c,"Traditional Sauna available in Foley, Alabama. Day Pass available.",https://plungesaunafinder.com/alabama/foley/the-gym-of-foley,https://plungesaunafinder.com/alabama/foley/the-gym-of-foley
Ensō Skincare & Wellness,312 N Alma School Rd #19,Chandler,Arizona,85224,33.3077253,-111.8599233,(602) 290-0342,http://ensoskincarewellness.com/,5,89,"Infrared Sauna, Massage",ChIJAV8JnCoBK4cR6TxHnXPBjjY,"Massage available in Chandler, Arizona. Private Session available.",https://plungesaunafinder.com/arizona/chandler/ens-skincare-wellness,https://plungesaunafinder.com/arizona/chandler/ens-skincare-wellness
Wine Down Spa,1001 Rainbow Dr Suite 29,Gadsden,Alabama,35901,33.9956897,-86.007024,(256) 458-9669,https://winedownspa.com/,4.9,79,"Float, Infrared Sauna, Massage, Traditional Sauna",ChIJ0VixZY45iogR0vF3AANSaWI,"Traditional Sauna available in Gadsden, Alabama. Day Pass available.",https://plungesaunafinder.com/alabama/gadsden/wine-down-spa,https://plungesaunafinder.com/alabama/gadsden/wine-down-spa
Palm Beach Tan,403-409 Cox Creek Pkwy Ste B-C,Florence,Alabama,35630,34.8410284,-87.6394206,(256) 764-1820,https://palmbeachtan.com/locations/AL/Cox-Creek-Parkway/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=ALA008,4.3,108,"Infrared Sauna, Red Light Therapy, Halotherapy",ChIJN8jpOiA2fYgRJZvUod9lXFQ,"Infrared Sauna available in Florence, Alabama. Membership available.",https://plungesaunafinder.com/alabama/florence/palm-beach-tan-403-409,https://plungesaunafinder.com/alabama/florence/palm-beach-tan-403-409
24 Hour Fitness,870 Amena Ct,Chula Vista,California,91910,32.6367416,-117.019165,(619) 656-0018,https://www.24hourfitness.com/gyms/chula-vista-ca/bonita-sport?Adb_id=GGL_LOC_ACQ_CDP,4.1,596,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJP3OlPbpP2YARH9HdkTmjk9E,"Traditional Sauna available in Chula Vista, California. Day Pass available.",https://plungesaunafinder.com/california/chula-vista/24-hour-fitness-rancho-del-rey,https://plungesaunafinder.com/california/chula-vista/24-hour-fitness-rancho-del-rey
